locus_tag	ftype	length_bp	gene	EC_number	COG	product
JJDPLKEN_13293	CDS	2415	leuS_5	6.1.1.4		Leucine--tRNA ligase
JJDPLKEN_13294	CDS	1593				hypothetical protein
JJDPLKEN_13295	CDS	2091	fusA_7		COG0480	Elongation factor G
JJDPLKEN_13296	CDS	1098				hypothetical protein
JJDPLKEN_13297	CDS	1272	aroA1_1	2.5.1.19	COG0128	3-phosphoshikimate 1-carboxyvinyltransferase 1
JJDPLKEN_13298	CDS	567	dhaS			HTH-type dhaKLM operon transcriptional activator DhaS
JJDPLKEN_13299	CDS	1770		4.2.1.53	COG4716	Oleate hydratase
JJDPLKEN_13300	CDS	1530	hutH_2	4.3.1.3	COG2986	Histidine ammonia-lyase
JJDPLKEN_13301	CDS	2187				hypothetical protein
JJDPLKEN_13302	CDS	492	ndhS_1	1.17.1.5		Nicotinate dehydrogenase small FeS subunit
JJDPLKEN_13303	CDS	2247	xdhA_2	1.17.1.4	COG1529	Putative xanthine dehydrogenase molybdenum-binding subunit XdhA
JJDPLKEN_13304	CDS	963	hcrB	1.3.7.9		4-hydroxybenzoyl-CoA reductase subunit beta
JJDPLKEN_13305	CDS	1410				hypothetical protein
JJDPLKEN_13306	CDS	3171	rcsC_47	2.7.13.3		Sensor histidine kinase RcsC
JJDPLKEN_13307	CDS	3345	rcsC_48	2.7.13.3		Sensor histidine kinase RcsC
JJDPLKEN_13308	CDS	1278				hypothetical protein
JJDPLKEN_13309	CDS	1752				hypothetical protein
JJDPLKEN_13310	CDS	1650		1.18.1.2		Ferredoxin--NADP reductase
JJDPLKEN_13311	CDS	564	ahpC_3	1.11.1.15	COG0450	Alkyl hydroperoxide reductase C
JJDPLKEN_13312	CDS	189				hypothetical protein
JJDPLKEN_13313	CDS	648	cat_1	2.3.1.28		Chloramphenicol acetyltransferase
JJDPLKEN_13314	CDS	1215	norV_2		COG0426	Anaerobic nitric oxide reductase flavorubredoxin
JJDPLKEN_13315	CDS	1653				hypothetical protein
JJDPLKEN_13316	CDS	990				hypothetical protein
JJDPLKEN_13317	CDS	543			COG1136	putative ABC transporter ATP-binding protein
JJDPLKEN_13318	CDS	555				hypothetical protein
JJDPLKEN_13319	CDS	750				hypothetical protein
JJDPLKEN_13320	CDS	474				hypothetical protein
JJDPLKEN_13321	CDS	477				hypothetical protein
JJDPLKEN_13322	CDS	432				hypothetical protein
JJDPLKEN_13323	CDS	333				hypothetical protein
JJDPLKEN_13324	CDS	855				hypothetical protein
JJDPLKEN_13325	CDS	567				hypothetical protein
JJDPLKEN_13326	CDS	297				hypothetical protein
JJDPLKEN_13327	CDS	453				hypothetical protein
JJDPLKEN_13328	CDS	435				hypothetical protein
JJDPLKEN_13329	CDS	609	agrB_3	3.4.-.-		Accessory gene regulator protein B
JJDPLKEN_13330	CDS	216				hypothetical protein
JJDPLKEN_13331	CDS	1329				hypothetical protein
JJDPLKEN_13332	CDS	726				hypothetical protein
JJDPLKEN_13333	CDS	381				hypothetical protein
JJDPLKEN_13334	CDS	678				hypothetical protein
JJDPLKEN_13335	CDS	1323	nisC			Nisin biosynthesis protein NisC
JJDPLKEN_13336	CDS	1806			COG1132	putative ABC transporter ATP-binding protein
JJDPLKEN_13337	CDS	3066	nisB			Nisin biosynthesis protein NisB
JJDPLKEN_13338	CDS	1374	sasA_35	2.7.-.-		Adaptive-response sensory-kinase SasA
JJDPLKEN_13339	CDS	666	arlR_3		COG0745	Response regulator ArlR
JJDPLKEN_13340	CDS	150	spaS_1			Lantibiotic subtilin
JJDPLKEN_13341	CDS	174	spaS_2			Lantibiotic subtilin
JJDPLKEN_13342	CDS	174	spaS_3			Lantibiotic subtilin
JJDPLKEN_13343	CDS	174	spaS_4			Lantibiotic subtilin
JJDPLKEN_13344	CDS	174	spaS_5			Lantibiotic subtilin
JJDPLKEN_13345	CDS	1362	rcsC_49	2.7.13.3		Sensor histidine kinase RcsC
JJDPLKEN_13346	CDS	660	saeR_2		COG0745	Response regulator SaeR
JJDPLKEN_13347	CDS	816	nisI_1			Nisin immunity protein
JJDPLKEN_13348	CDS	732				hypothetical protein
JJDPLKEN_13349	CDS	723				hypothetical protein
JJDPLKEN_13350	CDS	759	bcrA_13			Bacitracin transport ATP-binding protein BcrA
JJDPLKEN_13351	CDS	504				hypothetical protein
JJDPLKEN_13352	CDS	441	sipV_1	3.4.21.89	COG0681	Signal peptidase I V
JJDPLKEN_13353	CDS	255	yknY_13	3.6.3.-	COG1136	putative ABC transporter ATP-binding protein YknY
JJDPLKEN_13354	CDS	753				hypothetical protein
JJDPLKEN_13355	CDS	747				hypothetical protein
JJDPLKEN_13356	CDS	312				hypothetical protein
JJDPLKEN_13357	CDS	168				hypothetical protein
JJDPLKEN_13358	CDS	867				hypothetical protein
JJDPLKEN_13359	CDS	183				hypothetical protein
JJDPLKEN_13360	CDS	1230				hypothetical protein
JJDPLKEN_13361	CDS	3972				hypothetical protein
JJDPLKEN_13362	CDS	597				hypothetical protein
JJDPLKEN_13363	CDS	201				hypothetical protein
JJDPLKEN_13364	CDS	2157				hypothetical protein
JJDPLKEN_13365	CDS	540				hypothetical protein
JJDPLKEN_13366	CDS	846	cysH_4	1.8.4.8		Phosphoadenosine phosphosulfate reductase
JJDPLKEN_13367	CDS	1356				hypothetical protein
JJDPLKEN_13368	CDS	579				IS3 family transposase ISEfa10
JJDPLKEN_13369	CDS	819				IS3 family transposase ISEfa10
JJDPLKEN_13370	CDS	240				hypothetical protein
JJDPLKEN_13371	CDS	399				hypothetical protein
JJDPLKEN_13372	CDS	219				hypothetical protein
JJDPLKEN_13373	CDS	327				hypothetical protein
JJDPLKEN_13374	CDS	153				hypothetical protein
JJDPLKEN_13375	CDS	318				hypothetical protein
JJDPLKEN_13376	CDS	123				hypothetical protein
JJDPLKEN_13377	CDS	810				hypothetical protein
JJDPLKEN_13378	CDS	378				hypothetical protein
JJDPLKEN_13379	CDS	1305				hypothetical protein
JJDPLKEN_13380	CDS	411	kdpE_3		COG0745	KDP operon transcriptional regulatory protein KdpE
JJDPLKEN_13381	CDS	2733	rcsC_50	2.7.13.3		Sensor histidine kinase RcsC
JJDPLKEN_13382	CDS	123				hypothetical protein
JJDPLKEN_13383	CDS	2865	rcsC_51	2.7.13.3		Sensor histidine kinase RcsC
JJDPLKEN_13384	CDS	3438	rssB_5			Regulator of RpoS
JJDPLKEN_13385	CDS	1500				hypothetical protein
JJDPLKEN_13386	CDS	1038	queA_5	2.4.99.17	COG0809	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
JJDPLKEN_13387	CDS	603	pspA_3	3.1.3.3	COG0406	Phosphoserine phosphatase 1
JJDPLKEN_13388	CDS	2418	pheT_5	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
JJDPLKEN_13389	CDS	1020	pheS_5	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
JJDPLKEN_13390	CDS	954				hypothetical protein
JJDPLKEN_13391	CDS	1488				hypothetical protein
JJDPLKEN_13392	CDS	1569	speE_1	2.5.1.16		Polyamine aminopropyltransferase
JJDPLKEN_13393	CDS	1065	mro_5	5.1.3.3	COG2017	Aldose 1-epimerase
JJDPLKEN_13394	CDS	771				hypothetical protein
JJDPLKEN_13395	CDS	1692	pckA_2	4.1.1.49		Phosphoenolpyruvate carboxykinase (ATP)
JJDPLKEN_13396	CDS	1488	thrC_4	4.2.3.1	COG0498	Threonine synthase
JJDPLKEN_13397	CDS	831				hypothetical protein
JJDPLKEN_13398	CDS	1656	leuA_7	2.3.3.13	COG0119	2-isopropylmalate synthase
JJDPLKEN_13399	CDS	1038				hypothetical protein
JJDPLKEN_13400	CDS	393				hypothetical protein
JJDPLKEN_13401	tRNA	74				tRNA-Pro(ggg)
JJDPLKEN_13402	CDS	855				hypothetical protein
JJDPLKEN_13403	CDS	180				hypothetical protein
JJDPLKEN_13404	CDS	495				hypothetical protein
JJDPLKEN_13405	CDS	642				hypothetical protein
JJDPLKEN_13406	CDS	474				hypothetical protein
JJDPLKEN_13407	CDS	450				hypothetical protein
JJDPLKEN_13408	CDS	468				hypothetical protein
JJDPLKEN_13409	CDS	282				hypothetical protein
JJDPLKEN_13410	CDS	123				hypothetical protein
JJDPLKEN_13411	CDS	225				hypothetical protein
JJDPLKEN_13412	CDS	489	DmdB_2	4.2.1.85		2,3-dimethylmalate dehydratase small subunit
JJDPLKEN_13413	CDS	1269	dmdA_2	4.2.1.85		2,3-dimethylmalate dehydratase large subunit
JJDPLKEN_13414	CDS	897	cynR_3			HTH-type transcriptional regulator CynR
JJDPLKEN_13415	CDS	1014	ilvC_4	1.1.1.86		Ketol-acid reductoisomerase (NADP(+))
JJDPLKEN_13416	CDS	513	ilvH_6	2.2.1.6	COG0440	Putative acetolactate synthase small subunit
JJDPLKEN_13417	CDS	1161				hypothetical protein
JJDPLKEN_13418	CDS	1392	patA_2	2.3.1.-	COG1696	Peptidoglycan O-acetyltransferase
JJDPLKEN_13419	CDS	471				hypothetical protein
JJDPLKEN_13420	CDS	780				hypothetical protein
JJDPLKEN_13421	CDS	1611	gsiA_3	7.4.2.10	COG1123	Glutathione import ATP-binding protein GsiA
JJDPLKEN_13422	CDS	1584	appA_1			Oligopeptide-binding protein AppA
JJDPLKEN_13423	CDS	819	dppC_2		COG1173	Dipeptide transport system permease protein DppC
JJDPLKEN_13424	CDS	993	cntB		COG0601	Metal-staphylopine import system permease protein CntB
JJDPLKEN_13425	CDS	1992	fldZ_2	1.3.1.-		Cinnamate reductase
JJDPLKEN_13426	CDS	894	catM_1			HTH-type transcriptional regulator CatM
JJDPLKEN_13427	CDS	741				hypothetical protein
JJDPLKEN_13428	CDS	1128				hypothetical protein
JJDPLKEN_13429	CDS	201				hypothetical protein
JJDPLKEN_13430	CDS	903	yxlF_3	3.6.3.-	COG1131	putative ABC transporter ATP-binding protein YxlF
JJDPLKEN_13431	CDS	771				hypothetical protein
JJDPLKEN_13432	CDS	306				hypothetical protein
JJDPLKEN_13433	CDS	483				hypothetical protein
JJDPLKEN_13434	CDS	1461	nanR_4			HTH-type transcriptional repressor NanR
JJDPLKEN_13435	CDS	549				hypothetical protein
JJDPLKEN_13436	CDS	246	linA_1			Lincosamide resistance protein
JJDPLKEN_13437	CDS	606				hypothetical protein
JJDPLKEN_13438	CDS	195				hypothetical protein
JJDPLKEN_13439	CDS	411				hypothetical protein
JJDPLKEN_13440	CDS	465				hypothetical protein
JJDPLKEN_13441	CDS	534	ybdM_3		COG1475	putative protein YbdM
JJDPLKEN_13442	CDS	1326				hypothetical protein
JJDPLKEN_13443	CDS	549				hypothetical protein
JJDPLKEN_13444	CDS	549				hypothetical protein
JJDPLKEN_13445	CDS	702	gph_20	3.1.3.18		Phosphoglycolate phosphatase
JJDPLKEN_13446	CDS	312				hypothetical protein
JJDPLKEN_13447	CDS	450				hypothetical protein
JJDPLKEN_13448	CDS	1110	btuD_38	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
JJDPLKEN_13449	CDS	840	araQ_20		COG0395	L-arabinose transport system permease protein AraQ
JJDPLKEN_13450	CDS	957				hypothetical protein
JJDPLKEN_13451	CDS	1233				hypothetical protein
JJDPLKEN_13452	CDS	1701	smc_9			Chromosome partition protein Smc
JJDPLKEN_13453	CDS	534				hypothetical protein
JJDPLKEN_13454	CDS	2109				hypothetical protein
JJDPLKEN_13455	CDS	1122	sasA_36	2.7.-.-		Adaptive-response sensory-kinase SasA
JJDPLKEN_13456	CDS	702	walR_6		COG0745	Transcriptional regulatory protein WalR
JJDPLKEN_13457	CDS	153				hypothetical protein
JJDPLKEN_13458	CDS	777	bcrB_1			Bacitracin transport permease protein BcrB
JJDPLKEN_13459	CDS	735				hypothetical protein
JJDPLKEN_13460	CDS	924	bcrA_14			Bacitracin transport ATP-binding protein BcrA
JJDPLKEN_13461	CDS	924	sasA_37	2.7.-.-		Adaptive-response sensory-kinase SasA
JJDPLKEN_13462	CDS	702	regX3_11		COG0745	Sensory transduction protein regX3
JJDPLKEN_13463	CDS	318				hypothetical protein
JJDPLKEN_13464	CDS	648				hypothetical protein
JJDPLKEN_13465	CDS	861	btuD_39	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
JJDPLKEN_13466	CDS	378	ytrA_5		COG1725	HTH-type transcriptional repressor YtrA
JJDPLKEN_13467	CDS	912				hypothetical protein
JJDPLKEN_13468	CDS	774	mta_2		COG0789	HTH-type transcriptional activator mta
JJDPLKEN_13469	CDS	1251	dinB_7	2.7.7.7		DNA polymerase IV
JJDPLKEN_13470	CDS	579	yedK_1	3.4.-.-	COG2135	SOS response-associated protein YedK
JJDPLKEN_13471	CDS	480				hypothetical protein
JJDPLKEN_13472	CDS	2277	lacZ_12	3.2.1.23		Beta-galactosidase
JJDPLKEN_13473	CDS	414	atpC_5			ATP synthase epsilon chain
JJDPLKEN_13474	CDS	1389	atpD_7	7.1.2.2	COG0055	ATP synthase subunit beta
JJDPLKEN_13475	CDS	900	atpG_5		COG0224	ATP synthase gamma chain, sodium ion specific
JJDPLKEN_13476	CDS	1509	atpA_5	7.1.2.2	COG0056	ATP synthase subunit alpha
JJDPLKEN_13477	CDS	504	atpD_8			ATP synthase subunit delta
JJDPLKEN_13478	CDS	495	atpF_5			ATP synthase subunit b, sodium ion specific
JJDPLKEN_13479	CDS	216	atpE_5			ATP synthase subunit c, sodium ion specific
JJDPLKEN_13480	CDS	594	atpB_5		COG0356	ATP synthase subunit a
JJDPLKEN_13481	CDS	738	cobB_6	2.3.1.286	COG0846	NAD-dependent protein deacetylase
JJDPLKEN_13482	CDS	876	trxB_5	1.8.1.9		Thioredoxin reductase
JJDPLKEN_13483	CDS	309	trxA_4			Thioredoxin 1
JJDPLKEN_13484	CDS	672				hypothetical protein
JJDPLKEN_13485	CDS	138				hypothetical protein
JJDPLKEN_13486	CDS	1398	xylP_4			Isoprimeverose transporter
JJDPLKEN_13487	CDS	1530	pnbA_6	3.1.1.-	COG2272	Para-nitrobenzyl esterase
JJDPLKEN_13488	CDS	1215				hypothetical protein
JJDPLKEN_13489	CDS	1212	rhaS_23			HTH-type transcriptional activator RhaS
JJDPLKEN_13490	CDS	468	yfkJ_3	3.1.3.48	COG0394	Low molecular weight protein-tyrosine-phosphatase YfkJ
JJDPLKEN_13491	CDS	1107	Int-Tn_4			Transposase from transposon Tn916
JJDPLKEN_13492	CDS	147	Int-Tn_5			Transposase from transposon Tn916
JJDPLKEN_13493	CDS	204				hypothetical protein
JJDPLKEN_13494	CDS	1206				hypothetical protein
JJDPLKEN_13495	CDS	270				hypothetical protein
JJDPLKEN_13496	CDS	456				hypothetical protein
JJDPLKEN_13497	CDS	438				hypothetical protein
JJDPLKEN_13498	CDS	315	regX3_12		COG0745	Sensory transduction protein regX3
JJDPLKEN_13499	CDS	576				hypothetical protein
JJDPLKEN_13500	CDS	1395				hypothetical protein
JJDPLKEN_13501	CDS	876	btuD_40	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
JJDPLKEN_13502	CDS	1185	rcsC_52	2.7.13.3		Sensor histidine kinase RcsC
JJDPLKEN_13503	CDS	681	walR_7		COG0745	Transcriptional regulatory protein WalR
JJDPLKEN_13504	CDS	1200	Int-Tn_6			Transposase from transposon Tn916
JJDPLKEN_13505	CDS	93				hypothetical protein
JJDPLKEN_13506	CDS	273				hypothetical protein
JJDPLKEN_13507	CDS	1101				hypothetical protein
JJDPLKEN_13508	CDS	273	regX3_13		COG0745	Sensory transduction protein regX3
JJDPLKEN_13509	CDS	363	natA_2	7.2.2.4	COG4555	ABC transporter ATP-binding protein NatA
JJDPLKEN_13510	CDS	219				hypothetical protein
JJDPLKEN_13511	CDS	678				hypothetical protein
JJDPLKEN_13512	CDS	1323				hypothetical protein
JJDPLKEN_13513	CDS	120				hypothetical protein
JJDPLKEN_13514	CDS	1794				hypothetical protein
JJDPLKEN_13515	CDS	1536				hypothetical protein
JJDPLKEN_13516	CDS	1386				hypothetical protein
JJDPLKEN_13517	CDS	1428	sau3AIR	3.1.21.4		Type-2 restriction enzyme Sau3AI
JJDPLKEN_13518	CDS	483				hypothetical protein
JJDPLKEN_13519	CDS	1179				hypothetical protein
JJDPLKEN_13520	CDS	1641				hypothetical protein
JJDPLKEN_13521	CDS	417				hypothetical protein
JJDPLKEN_13522	CDS	888	hdfR_4			HTH-type transcriptional regulator HdfR
JJDPLKEN_13523	CDS	1488	lon_2	3.4.21.53		Lon protease
JJDPLKEN_13524	CDS	201	cspL_1		COG1278	Cold shock protein 2
JJDPLKEN_13525	CDS	591				hypothetical protein
JJDPLKEN_13526	CDS	897				hypothetical protein
JJDPLKEN_13527	CDS	768	pflA_4	1.97.1.4		Pyruvate formate-lyase-activating enzyme
JJDPLKEN_13528	CDS	2253	pflB_4	2.3.1.54		Formate acetyltransferase
JJDPLKEN_13529	CDS	810	thiD_4	2.7.1.49	COG0351	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
JJDPLKEN_13530	CDS	651		3.1.3.-	COG0637	Phosphorylated carbohydrates phosphatase
JJDPLKEN_13531	CDS	660	thiE_7	2.5.1.3		Thiamine-phosphate synthase
JJDPLKEN_13532	CDS	225	thiM_4	2.7.1.50		Hydroxyethylthiazole kinase
JJDPLKEN_13533	CDS	597	thiM_5	2.7.1.50	COG2145	Hydroxyethylthiazole kinase
JJDPLKEN_13534	CDS	537	ybiT_4		COG0488	putative ABC transporter ATP-binding protein YbiT
JJDPLKEN_13535	CDS	954	expZ_5		COG0488	Nucleotide-binding protein ExpZ
JJDPLKEN_13536	CDS	1812				hypothetical protein
JJDPLKEN_13537	CDS	354	mgsR_3		COG1393	Regulatory protein MgsR
JJDPLKEN_13538	CDS	2226	pflB_5	2.3.1.54		Formate acetyltransferase
JJDPLKEN_13539	CDS	768	pflA_5	1.97.1.4		Pyruvate formate-lyase-activating enzyme
JJDPLKEN_13540	CDS	1428				hypothetical protein
JJDPLKEN_13541	CDS	1176				hypothetical protein
JJDPLKEN_13542	CDS	189				hypothetical protein
JJDPLKEN_13543	CDS	1101				hypothetical protein
JJDPLKEN_13544	CDS	111				hypothetical protein
JJDPLKEN_13545	CDS	195				hypothetical protein
JJDPLKEN_13546	CDS	186				hypothetical protein
JJDPLKEN_13547	CDS	345				hypothetical protein
JJDPLKEN_13548	CDS	1248	dinB_8	2.7.7.7		DNA polymerase IV
JJDPLKEN_13549	CDS	588	yedK_2	3.4.-.-	COG2135	SOS response-associated protein YedK
JJDPLKEN_13550	CDS	219				hypothetical protein
JJDPLKEN_13551	CDS	1320	rarA_4		COG2256	Replication-associated recombination protein A
JJDPLKEN_13552	CDS	570				hypothetical protein
JJDPLKEN_13553	CDS	504				hypothetical protein
JJDPLKEN_13554	CDS	642				hypothetical protein
JJDPLKEN_13555	CDS	279				hypothetical protein
JJDPLKEN_13556	CDS	372				hypothetical protein
JJDPLKEN_13557	CDS	1932			COG1132	putative ABC transporter ATP-binding protein
JJDPLKEN_13558	CDS	1764			COG1132	putative ABC transporter ATP-binding protein
JJDPLKEN_13559	CDS	462				hypothetical protein
JJDPLKEN_13560	CDS	888	hcaR_3			Hca operon transcriptional activator HcaR
JJDPLKEN_13561	CDS	306				hypothetical protein
JJDPLKEN_13562	CDS	903	rluD_8	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
JJDPLKEN_13563	CDS	1851				hypothetical protein
JJDPLKEN_13564	CDS	1899				hypothetical protein
JJDPLKEN_13565	CDS	384				hypothetical protein
JJDPLKEN_13566	CDS	957	dusC_3	1.3.1.-		tRNA-dihydrouridine(16) synthase
JJDPLKEN_13567	CDS	186				hypothetical protein
JJDPLKEN_13568	CDS	303				hypothetical protein
JJDPLKEN_13569	CDS	2088	glgX_4	3.2.1.-	COG1523	Glycogen operon protein GlgX 
JJDPLKEN_13570	CDS	675				hypothetical protein
JJDPLKEN_13571	CDS	693				hypothetical protein
JJDPLKEN_13572	CDS	531				hypothetical protein
JJDPLKEN_13573	CDS	888	fda_2	4.1.2.13	COG3588	Fructose-bisphosphate aldolase class 1
JJDPLKEN_13574	CDS	1437	aspA_3	4.3.1.1	COG1027	Aspartate ammonia-lyase
JJDPLKEN_13575	CDS	948	cynR_4			HTH-type transcriptional regulator CynR
JJDPLKEN_13576	CDS	357				hypothetical protein
JJDPLKEN_13577	CDS	699				hypothetical protein
JJDPLKEN_13578	CDS	855		3.6.3.-	COG1131	Fluoroquinolones export ATP-binding protein
JJDPLKEN_13579	CDS	498				hypothetical protein
JJDPLKEN_13580	CDS	441			COG3279	putative HTH-type transcriptional regulator
JJDPLKEN_13581	CDS	1260				hypothetical protein
JJDPLKEN_13582	CDS	864	rob_1		COG2207	Right origin-binding protein
JJDPLKEN_13583	CDS	678				hypothetical protein
JJDPLKEN_13584	CDS	465				hypothetical protein
JJDPLKEN_13585	CDS	819	dapE_6	3.5.1.18		Succinyl-diaminopimelate desuccinylase
JJDPLKEN_13586	CDS	690	bcrA_15			Bacitracin transport ATP-binding protein BcrA
JJDPLKEN_13587	CDS	1500				hypothetical protein
JJDPLKEN_13588	CDS	780				hypothetical protein
JJDPLKEN_13589	CDS	1314				hypothetical protein
JJDPLKEN_13590	CDS	711	ypdB_4		COG3279	Transcriptional regulatory protein YpdB
JJDPLKEN_13591	CDS	186				hypothetical protein
JJDPLKEN_13592	CDS	252				hypothetical protein
JJDPLKEN_13593	CDS	132				hypothetical protein
JJDPLKEN_13594	CDS	180				hypothetical protein
JJDPLKEN_13595	CDS	450				hypothetical protein
JJDPLKEN_13596	CDS	1401	yeeO_5		COG0534	putative FMN/FAD exporter YeeO
JJDPLKEN_13597	CDS	273	graR_5		COG0745	Response regulator protein GraR
JJDPLKEN_13598	CDS	255	graR_6		COG0745	Response regulator protein GraR
JJDPLKEN_13599	CDS	582				hypothetical protein
JJDPLKEN_13600	CDS	222				hypothetical protein
JJDPLKEN_13601	CDS	303				hypothetical protein
JJDPLKEN_13602	CDS	165				hypothetical protein
JJDPLKEN_13603	CDS	243				hypothetical protein
JJDPLKEN_13604	CDS	609				hypothetical protein
JJDPLKEN_13605	CDS	708				hypothetical protein
JJDPLKEN_13606	CDS	477	sigW_6		COG1595	ECF RNA polymerase sigma factor SigW
JJDPLKEN_13607	CDS	552				hypothetical protein
JJDPLKEN_13608	CDS	345				hypothetical protein
JJDPLKEN_13609	CDS	966	rhaR_20			HTH-type transcriptional activator RhaR
JJDPLKEN_13610	CDS	510				hypothetical protein
JJDPLKEN_13611	CDS	2583				hypothetical protein
JJDPLKEN_13612	CDS	858	rhaS_24			HTH-type transcriptional activator RhaS
JJDPLKEN_13613	CDS	996	splB_1	4.1.99.14	COG1533	Spore photoproduct lyase
JJDPLKEN_13614	CDS	900				hypothetical protein
JJDPLKEN_13615	CDS	240				hypothetical protein
JJDPLKEN_13616	CDS	411				hypothetical protein
JJDPLKEN_13617	CDS	213	cspA_3		COG1278	Cold shock-like protein CspA
JJDPLKEN_13618	CDS	402				hypothetical protein
JJDPLKEN_13619	CDS	2598				hypothetical protein
JJDPLKEN_13620	CDS	186				hypothetical protein
JJDPLKEN_13621	CDS	654				hypothetical protein
JJDPLKEN_13622	CDS	849	ytrB_4		COG1131	ABC transporter ATP-binding protein YtrB
JJDPLKEN_13623	CDS	1329	bchE_1	1.21.98.3		Anaerobic magnesium-protoporphyrin IX monomethyl ester cyclase
JJDPLKEN_13624	CDS	1254				hypothetical protein
JJDPLKEN_13625	CDS	1296	bchE_2	1.21.98.3		Anaerobic magnesium-protoporphyrin IX monomethyl ester cyclase
JJDPLKEN_13626	CDS	276				hypothetical protein
JJDPLKEN_13627	CDS	189				hypothetical protein
JJDPLKEN_13628	CDS	189				hypothetical protein
JJDPLKEN_13629	CDS	2130	btuD_41	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
JJDPLKEN_13630	CDS	1197	metK_6	2.5.1.6		S-adenosylmethionine synthase
JJDPLKEN_13631	CDS	657				hypothetical protein
JJDPLKEN_13632	CDS	771	bcrA_16			Bacitracin transport ATP-binding protein BcrA
JJDPLKEN_13633	CDS	717				hypothetical protein
JJDPLKEN_13634	CDS	936	queE_3	4.3.99.3		7-carboxy-7-deazaguanine synthase
JJDPLKEN_13635	CDS	708	yydJ_1			putative peptide export permease protein YydJ
JJDPLKEN_13636	CDS	630	yydI_1			putative peptide export ATP-binding protein YydI
JJDPLKEN_13637	CDS	243				hypothetical protein
JJDPLKEN_13638	CDS	147				hypothetical protein
JJDPLKEN_13639	CDS	165				hypothetical protein
JJDPLKEN_13640	CDS	177				hypothetical protein
JJDPLKEN_13641	CDS	174				hypothetical protein
JJDPLKEN_13642	CDS	117				hypothetical protein
JJDPLKEN_13643	CDS	732	agrA_2		COG3279	Accessory gene regulator protein A
JJDPLKEN_13644	CDS	573	agrB_4	3.4.-.-		Accessory gene regulator protein B
JJDPLKEN_13645	CDS	1290				hypothetical protein
JJDPLKEN_13646	CDS	129				hypothetical protein
JJDPLKEN_13647	CDS	1020				hypothetical protein
JJDPLKEN_13648	CDS	432				hypothetical protein
JJDPLKEN_13649	CDS	216				hypothetical protein
JJDPLKEN_13650	CDS	960				hypothetical protein
JJDPLKEN_13651	CDS	729				hypothetical protein
JJDPLKEN_13652	CDS	519	nfrA2_4	1.5.1.39	COG0778	FMN reductase [NAD(P)H]
JJDPLKEN_13653	CDS	345	ytcD_3		COG1733	putative HTH-type transcriptional regulator YtcD
JJDPLKEN_13654	CDS	261				hypothetical protein
JJDPLKEN_13655	CDS	246				hypothetical protein
JJDPLKEN_13656	CDS	858	xerD_17		COG4974	Tyrosine recombinase XerD
JJDPLKEN_13657	CDS	486				hypothetical protein
JJDPLKEN_13658	CDS	663	ribU_3			Riboflavin transporter RibU
JJDPLKEN_13659	CDS	930		3.1.1.23	COG2267	Monoacylglycerol lipase
